post_id,tweet_time,t0_bar,ticker,decision,importance_score_1_to_10,confidence_score_1_to_10,category,relevance_classification,content,ret_post_10m,car_raw_post_10m,car_trade_post_10m,ret_post_30m,car_raw_post_30m,car_trade_post_30m,ret_post_45m,car_raw_post_45m,car_trade_post_45m,ret_post_60m,car_raw_post_60m,car_trade_post_60m,ret_post_2h,car_raw_post_2h,car_trade_post_2h,ret_post_4h,car_raw_post_4h,car_trade_post_4h,ret_post_6h,car_raw_post_6h,car_trade_post_6h,ret_post_12h,car_raw_post_12h,car_trade_post_12h,ret_post_1d,car_raw_post_1d,car_trade_post_1d,ret_post_2d,car_raw_post_2d,car_trade_post_2d,ret_pre_10m,car_raw_pre_10m,car_trade_pre_10m,ret_pre_30m,car_raw_pre_30m,car_trade_pre_30m,ret_pre_45m,car_raw_pre_45m,car_trade_pre_45m,ret_pre_60m,car_raw_pre_60m,car_trade_pre_60m,ret_pre_2h,car_raw_pre_2h,car_trade_pre_2h,ret_pre_4h,car_raw_pre_4h,car_trade_pre_4h,ret_pre_6h,car_raw_pre_6h,car_trade_pre_6h,ret_pre_12h,car_raw_pre_12h,car_trade_pre_12h,ret_pre_1d,car_raw_pre_1d,car_trade_pre_1d,ret_pre_2d,car_raw_pre_2d,car_trade_pre_2d
1.99876e+18,2025-12-10 09:21:33.822000-05:00,2025-12-10 09:30:00-05:00,XLC,1,8,8,Business Expansion,Relevant,Looking forward to serving India with @Starlink!,-0.0016306213525574265,-0.0010995091670125134,-0.0010995091670125134,0.0007294884998283457,0.0002630865345911726,0.0002630865345911726,0.000343288705801692,-0.000706726189758422,-0.000706726189758422,0.0011156882938552215,-2.7118615731236417e-05,-2.7118615731236417e-05,0.0025317542052867292,0.001008011659171526,0.001008011659171526,0.0006007552351527945,-0.0006958910661085671,-0.0006958910661085671,0.006758496395468772,-0.001651390349436177,-0.001651390349436177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010309278350515427,0.001748329960904349,0.001748329960904349,0.0019778140854758153,0.0036696222237067033,0.0036696222237067033,-0.0051654215581643514,-0.0004988618334913486,-0.0004988618334913486
1.99846e+18,2025-12-09 13:29:28.248000-05:00,2025-12-09 13:30:00-05:00,XLK,1,8,7,Technology / Industrials,Relevant,"AI is the highest ELO battle ever. 

Speed of deployment of hardware, especially robotics, is the lynchpin.",-0.0010468728893692214,-0.0002942789978012117,-0.0002942789978012117,-0.0005403214912873544,-0.00011653075622963804,-0.00011653075622963804,-0.0014858841010401136,-0.0007746950514031514,-0.0007746950514031514,-0.0012157233553965474,-0.00034987504325278973,-0.00034987504325278973,-0.0008949074699445836,0.0004641455769646141,0.0004641455769646141,,,,,,,-0.003461434553559295,-0.0008748497223449725,-0.0008748497223449725,-0.004187491557476775,-0.0020831513558109416,-0.0020831513558109416,,,,0.0002026616226440403,0.0002501531563648962,0.0002501531563648962,0.00013509862199412304,8.394884814921788e-05,8.394884814921788e-05,0.0007434944237918462,0.00041092733477721133,0.00041092733477721133,0.0003716090672611916,0.0008974174977230964,0.0008974174977230964,-0.0004725578883413295,0.00028676572954366986,0.00028676572954366986,,,,,,,0.0027768371147984805,0.0018797400040362344,0.0018797400040362344,0.003456455438834327,0.0014014837252027679,0.0014014837252027679,0.009867224445252676,0.011952593322215987,0.011952593322215987
1.99771e+18,2025-12-07 11:49:14.313000-05:00,2025-12-08 09:30:00-05:00,XLC,1,7,8,Communication Services,Relevant,𝕏 is seeing record-breaking downloads in many countries in Europe,,,,,,,,,,,,,,,,,,,,,,,,,-0.00912843646267758,-0.004809112404115523,-0.004809112404115523,-0.012086134990211939,-0.010214185103111673,-0.010214185103111673,,,,,,,,,,,,,,,,,,,,,,0.0031163287086446445,0.002066352770593305,0.002066352770593305,0.0031163287086446445,0.002066352770593305,0.002066352770593305,0.005369558241523187,0.004071349477884789,0.004071349477884789
1.99699e+18,2025-12-05 12:08:12.937000-05:00,2025-12-05 12:09:00-05:00,XLC,0,8,7,Company Strategy,Relevant,"It is often two steps forward, one step back, but we are making rapid progress in showing people compelling content. 

It’s too much in flux right now, but, hopefully by next month, we should be able to open source literally all of the @X codebase. Nothing left out at all.",-0.0005126671508522973,-2.265902556586319e-06,-0.0,-0.0006408339385653994,0.0001502879962927972,0.0,-6.408339385644002e-05,-0.0009828056407884533,-0.0,0.0005340282821377773,-0.0008732208738773117,-0.0,0.001666168240270105,0.0009953551710815134,0.0,,,,,,,0.0038877258939633563,0.002845049058159521,0.0,0.0038877258939633563,0.002845049058159521,0.0,0.0038877258939633563,0.002845049058159521,0.0,-0.0004910647564959625,0.0007905850763798572,0.0,0.0008123824183341455,0.0005425260985907343,0.0,-0.0008110646290446777,0.000172312652754969,0.0,-0.0027692569870484407,-0.001560340132853999,-0.0,-0.0013652459575920206,0.0014244348893462933,0.0,,,,,,,0.010512228290197934,0.008717748567575345,0.0,0.013553303888455881,0.010664863500015498,0.0,0.0156422884168963,0.010578385034120785,0.0
1.99251e+18,2025-11-23 03:26:17.702000-05:00,2025-11-24 09:30:00-05:00,XLI,0,8,7,Aerospace Innovation,Relevant,It is the first planet-colonizer class rocket,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008659600789060029,0.00027446545003351197,0.0,,,,,,,,,,,,,,,,,,,,,,-0.00041219197005482044,-0.006346594811282857,-0.0,-0.00041219197005482044,-0.006346594811282857,-0.0,0.011772267514630785,-0.004270595212732653,-0.0
1.9925e+18,2025-11-23 02:46:33.516000-05:00,2025-11-24 09:30:00-05:00,XLK,1,9,8,Technology,Relevant,"Most people don’t know that Tesla has had an advanced AI chip and board engineering team for many years.

That team has already designed and deployed several million AI chips in our cars and data centers. These chips are what enable Tesla to be the leader in real-world AI.

The current version in cars is AI4, we are close to taping out AI5 and are starting work on AI6. Our goal is to bring a new AI chip design to volume production every 12 months. We expect to build chips at higher volumes ultimately than all other AI chips combined. Read that sentence again, as I’m not kidding.

These chips will profoundly change the world in positive ways, saving millions of lives due to safer driving and providing advanced medical care to all people via Optimus. 

Send an email with three bullet points describing evidence of your exceptional ability to AI_Chips@Tesla.com. 

We are particularly interested in applying cutting edge AI to chip design. 

Thanks,
Elon",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007123637994352228,-0.0012614973446742894,-0.0012614973446742894,,,,,,,,,,,,,,,,,,,,,,0.006895120939200972,0.0009607180979729346,0.0009607180979729346,0.006895120939200972,0.0009607180979729346,0.0009607180979729346,0.01052077209484592,-0.005522090632517518,-0.005522090632517518
1.98981e+18,2025-11-15 16:37:27.539000-05:00,2025-11-17 09:30:00-05:00,XLC,1,8,7,Communication Services,Relevant,"You should notice rapid improvements in the quality of your timeline almost every week, but there will be two steps forward and one step back at times.

We are also switching advertising recommendations to use the same Grok/AI system as organic posts, so quality of ads will get radically better.",,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0085260244621016,0.0019169685983130291,0.0019169685983130291,,,,,,,,,,,,,,,,,,,,,,0.006062783491265211,0.009686228083326864,0.009686228083326864,0.006062783491265211,0.009686228083326864,0.009686228083326864,0.0010128392266675057,0.0050032364807582885,0.0050032364807582885
1.98906e+18,2025-11-13 14:57:13.604000-05:00,2025-11-13 14:58:00-05:00,XLU,0,8,7,Energy/Utilities,Relevant,Solar electricity will become by far the biggest source of power for civilization,-0.0010665169800729846,-0.000839552059175741,-0.0,-0.0013471793432501267,-0.00040211229558007044,-0.0,-0.0024136963233231112,-0.0027262381816076653,-0.0,-0.004864814295069686,-0.0043364697251123685,-0.0,,,,,,,,,,-0.006661053419403151,0.0034891155020296827,0.0,0.002750491159135393,-0.001059542922810186,-0.0,-0.0015342875853682214,0.0022782269875160077,0.0,-0.0002525323381687983,-0.0001520825463231512,-0.0,-0.002324083667011978,-0.000719304992737424,-0.0,-0.0019048686200907605,-0.0018751036148074718,-0.0,-0.002044646108170123,-0.001405088741361582,-0.0,-0.002854584126273263,0.0003683151479253466,0.0,0.0005616399887671264,0.006255250492535058,0.0,,,,-0.009323793282420167,0.007316529864752286,0.0,-0.007963024835727861,0.008115699409758315,0.0,-0.007299676808202427,0.009351440035000436,0.0
1.989e+18,2025-11-13 10:58:48.490000-05:00,2025-11-13 10:59:00-05:00,XLF,0,7,8,"Technology, Financial Services, Communication Services",Relevant,"𝕏 just rolled out an entire new communications stack with encrypted messages, audio/video calls and file transfer. 

𝕏 Money comes out soon. 

Join us if you want to build cool products. 

𝕏 will be the everything app.",0.0002339947585174862,0.0009140054021623545,0.0,-0.0015443654062148315,-0.0007017435216982726,-0.0,-0.0037907150879820106,-0.0008932784324516829,-0.0,-0.0023399475851740847,-0.0005549196456063887,-0.0,-0.0026207412953950238,0.0008088776029877565,0.0,-0.007160239610632724,-0.00024187045355017478,-0.0,,,,-0.013852489704230697,0.002955599465860659,0.0,-0.01569324847123421,-0.009176479802970872,-0.0,-0.019140771246724086,-0.008627708143707391,-0.0,0.00028087257747411165,2.9501124399144985e-05,0.0,-0.0032187339646405633,0.00026522729194256023,0.0,-0.0033582089552238736,0.002286359617464484,0.0,-0.0026604434072344807,0.0010656792160735895,0.0,,,,,,,,,,-0.005065931609923191,0.004915335220658568,0.0,-0.005538232419602496,0.002497665166695473,0.0,0.00643702703551341,0.01032452519484195,0.0
1.98827e+18,2025-11-11 10:38:02.927000-05:00,2025-11-11 10:39:00-05:00,XLI,1,8,9,Company Expansion / Industrial Production,Relevant,New Tesla Megapack factory in Houston,-0.00035781666775103194,-0.0002547686547376138,-0.0002547686547376138,4.879318196593374e-05,7.823547139829135e-05,7.823547139829135e-05,0.0016264393988680848,-0.000254186838628101,-0.000254186838628101,0.0008945416693773023,0.0004897101896812472,0.0004897101896812472,0.0027649469780755,1.5773202322710844e-05,1.5773202322710844e-05,0.005725066684015401,0.00013103169185435526,0.00013103169185435526,,,,0.004185370719753445,-0.003399699095275377,-0.003399699095275377,0.008050875024396387,0.0030272843899885604,0.0030272843899885604,-0.0023746015223471417,-0.00011858609458759162,-0.00011858609458759162,0.0007487222891371381,0.0010209893168643402,0.0010209893168643402,-0.0011696666450060622,-0.00028227906990285767,-0.00028227906990285767,0.001482253677129286,0.001960462087711723,0.001960462087711723,-1.0842811757894033e-05,0.0013196482202916249,0.0013196482202916249,,,,,,,,,,-0.0032315590380977977,-0.0003179258769893112,-0.0003179258769893112,0.0064989277587703675,0.004891744090115724,0.004891744090115724,0.0025436994521264022,-0.009969342730016928,-0.009969342730016928
